ensemble_size,ensemble_dir,filters,kernels,strides,model_config,logit_total_bits,activation_total_bits,val_loss,val_accuracy,num_parameters
1,model_164,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,101903
1,model_165,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,4,2.237241506576538,0.1428000032901764,101903
1,model_166,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,4,1.360612392425537,0.5432999730110168,101903
1,model_167,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,4,1.195002794265747,0.6134999990463257,101903
1,model_168,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,101903
1,model_169,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,6,2.302633047103882,0.10000000149011612,101903
1,model_170,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,6,1.336929440498352,0.551800012588501,101903
1,model_171,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,6,1.13482666015625,0.6211000084877014,101903
1,model_172,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,101903
1,model_173,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,8,2.351301431655884,0.13099999725818634,101903
1,model_174,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,8,1.4014829397201538,0.5295000076293945,101903
1,model_175,"[16, 16, 32, 32]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,8,1.1920170783996582,0.6019999980926514,101903
1,model_176,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,2,2.30259108543396,0.10000000149011612,167055
1,model_177,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,2,2.1912717819213867,0.16840000450611115,167055
1,model_178,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,2,1.3481239080429077,0.583899974822998,167055
1,model_179,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,2,1.1346386671066284,0.6258000135421753,167055
1,model_180,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,167055
1,model_181,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,4,2.177053689956665,0.20190000534057617,167055
1,model_182,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,4,1.4311367273330688,0.5357000231742859,167055
1,model_183,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,4,1.3125261068344116,0.5467000007629395,167055
1,model_184,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,167055
1,model_185,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,6,2.6663997173309326,0.22550000250339508,167055
1,model_186,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,6,1.4191721677780151,0.5468999743461609,167055
1,model_187,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,6,1.1087515354156494,0.6381000280380249,167055
1,model_188,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,167055
1,model_189,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",4,8,2.19439435005188,0.1826999932527542,167055
1,model_190,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",6,8,1.40857994556427,0.5285999774932861,167055
1,model_191,"[24, 24, 48, 48]","[3, 3, 3, 3, 3, 1]","[""111"", ""212""]","{""avg_pooling"": 0, ""filters"": [24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212""]}",8,8,1.2312970161437988,0.6294000148773193,167055
1,model_192,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,2,2.30259108543396,0.10000000149011612,40433
1,model_193,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,2,2.077177047729492,0.2370000034570694,40433
1,model_194,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,2,1.1761176586151123,0.6315000057220459,40433
1,model_195,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,2,1.083065390586853,0.6527000069618225,40433
1,model_196,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,40433
1,model_197,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,4,2.30259108543396,0.10000000149011612,40433
1,model_198,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,4,1.1740676164627075,0.6169999837875366,40433
1,model_199,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,4,1.0849337577819824,0.6470999717712402,40433
1,model_200,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,40433
1,model_201,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,6,2.30259108543396,0.10000000149011612,40433
1,model_202,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,6,1.1700379848480225,0.6151999831199646,40433
1,model_203,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,6,1.1030802726745605,0.6365000009536743,40433
1,model_204,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,40433
1,model_205,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,8,2.30259108543396,0.10000000149011612,40433
1,model_206,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,8,1.2196117639541626,0.6258000135421753,40433
1,model_207,"[8, 8, 16, 16, 32, 32]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [8, 8, 16, 16, 32, 32], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,8,1.0372419357299805,0.6694999933242798,40433
1,model_208,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,2,2.30259108543396,0.10000000149011612,74945
1,model_209,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,2,2.30259108543396,0.10000000149011612,74945
1,model_210,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,2,1.1416456699371338,0.6620000004768372,74945
1,model_211,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,2,1.079160213470459,0.6470000147819519,74945
1,model_212,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,4,2.30259108543396,0.10000000149011612,74945
1,model_213,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,4,2.30259108543396,0.10000000149011612,74945
1,model_214,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,4,1.181708574295044,0.6391000151634216,74945
1,model_215,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,4,1.047191858291626,0.6682000160217285,74945
1,model_216,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,6,2.30259108543396,0.10000000149011612,74945
1,model_217,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,6,2.30259108543396,0.10000000149011612,74945
1,model_218,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,6,1.15254807472229,0.6424999833106995,74945
1,model_219,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",8,6,1.0915648937225342,0.6532999873161316,74945
1,model_220,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",2,8,2.30259108543396,0.10000000149011612,74945
1,model_221,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",4,8,2.30259108543396,0.10000000149011612,74945
1,model_222,"[12, 12, 24, 24, 48, 48]","[3, 3, 3, 3, 3, 1, 3, 3, 1]","[""111"", ""212"", ""212""]","{""avg_pooling"": 0, ""filters"": [12, 12, 24, 24, 48, 48], ""final_activation"": 1, ""kernels"": [3, 3, 3, 3, 3, 1, 3, 3, 1], ""l1"": 0, ""l2"": 0.0001, ""name"": ""resnet_v1_eembc_quantized"", ""skip"": 1, ""strides"": [""111"", ""212"", ""212""]}",6,8,1.0699206590652466,0.6697999835014343,74945
